337
165
172
415
213
202
471
228
243
587
319
268
694
350
344
801
396
405
730
372
358
650
316
334
595
283
312
552
283
269
571
286
285
417
213
204
390
195
195
404
208
196
414
195
219
372
171
201
401
174
227
483
249
234
411
205
206
458
233
225
434
194
240
518
261
257
531
278
253
539
277
262
551
291
260
599
311
288
562
248
314
592
279
313
538
261
277
539
234
305
524
236
288
569
265
304
659
304
355
707
290
417
812
366
446
914
400
514
1,002
505
497
1,017
496
521
943
440
503
819
421
398
864
414
450
824
421
403
703
362
341
829
434
395
746
364
382
739
387
352
700
333
367
687
334
353
689
370
319
624
323
301
598
284
314
569
288
281
599
282
317
586
295
291
550
258
292
595
269
326
594
284
310
655
314
341
572
239
333
569
256
313
568
230
338
516
220
296
534
229
305
487
235
252
447
194
253
443
206
237
272
129
143
322
159
163
354
190
164
391
189
202
348
187
161
284
149
135
238
124
114
229
113
116
243
120
123
258
128
130
223
95
128
171
80
91
163
56
107
165
68
97
169
64
105
140
55
85
144
55
89
119
38
81
86
32
54
109
31
78
95
24
71
79
19
60
77
19
58
62
15
47
47
13
34
25
4
21
25
5
20
17
3
14
21
5
16
14
1
13
14
7
7
11
6
5
7
3
4
0
0
0
1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
2
0
2
2
0
2
